時間,操作者,角色,結果,工件,相機,信心度,備註
2026-07-09 10:43:35,Developer,開發者,NG,PART-104335,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:34,Developer,開發者,NG,PART-104334,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:34,Developer,開發者,NG,PART-104334,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:33,Developer,開發者,NG,PART-104333,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 12 object(s)；C5->螺絲: no object
2026-07-09 10:43:33,Developer,開發者,NG,PART-104333,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:32,Developer,開發者,NG,PART-104332,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:32,Developer,開發者,NG,PART-104332,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:31,Developer,開發者,NG,PART-104331,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:31,Developer,開發者,NG,PART-104331,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 3 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:30,Developer,開發者,NG,PART-104330,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:30,Developer,開發者,NG,PART-104330,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:29,Developer,開發者,NG,PART-104329,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:29,Developer,開發者,NG,PART-104329,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:28,Developer,開發者,NG,PART-104328,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:28,Developer,開發者,NG,PART-104328,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 12 object(s)；C5->螺絲: no object
2026-07-09 10:43:27,Developer,開發者,NG,PART-104327,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:27,Developer,開發者,NG,PART-104327,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:26,Developer,開發者,NG,PART-104326,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:26,Developer,開發者,NG,PART-104326,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:25,Developer,開發者,NG,PART-104325,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:25,Developer,開發者,NG,PART-104325,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:24,Developer,開發者,NG,PART-104324,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:24,Developer,開發者,NG,PART-104324,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 3 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:23,Developer,開發者,NG,PART-104323,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:23,Developer,開發者,NG,PART-104323,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:22,Developer,開發者,NG,PART-104322,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:22,Developer,開發者,NG,PART-104322,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:21,Developer,開發者,NG,PART-104321,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:21,Developer,開發者,NG,PART-104321,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:20,Developer,開發者,NG,PART-104320,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 3 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:20,Developer,開發者,NG,PART-104320,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:19,Developer,開發者,NG,PART-104319,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:19,Developer,開發者,NG,PART-104319,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:18,Developer,開發者,NG,PART-104318,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:18,Developer,開發者,NG,PART-104318,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:17,Developer,開發者,NG,PART-104317,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:17,Developer,開發者,NG,PART-104317,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:16,Developer,開發者,NG,PART-104316,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:16,Developer,開發者,NG,PART-104316,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 3 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:15,Developer,開發者,NG,PART-104315,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:15,Developer,開發者,NG,PART-104315,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:14,Developer,開發者,NG,PART-104314,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:14,Developer,開發者,NG,PART-104314,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:13,Developer,開發者,NG,PART-104313,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:13,Developer,開發者,NG,PART-104313,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:12,Developer,開發者,NG,PART-104312,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:12,Developer,開發者,NG,PART-104312,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:11,Developer,開發者,NG,PART-104311,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:11,Developer,開發者,NG,PART-104311,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:10,Developer,開發者,NG,PART-104310,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:10,Developer,開發者,NG,PART-104310,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:09,Developer,開發者,NG,PART-104309,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:09,Developer,開發者,NG,PART-104309,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:08,Developer,開發者,NG,PART-104308,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:08,Developer,開發者,NG,PART-104308,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:07,Developer,開發者,NG,PART-104307,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:07,Developer,開發者,NG,PART-104307,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:06,Developer,開發者,NG,PART-104306,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:06,Developer,開發者,NG,PART-104306,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 9 object(s)；C5->螺絲: no object
2026-07-09 10:43:05,Developer,開發者,NG,PART-104305,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:05,Developer,開發者,NG,PART-104305,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:04,Developer,開發者,NG,PART-104304,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:04,Developer,開發者,NG,PART-104304,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: no object；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 10 object(s)；C5->螺絲: no object
2026-07-09 10:43:03,Developer,開發者,NG,PART-104303,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:03,Developer,開發者,NG,PART-104303,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:02,Developer,開發者,NG,PART-104302,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: 1 object(s)；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:02,Developer,開發者,NG,PART-104302,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: no object；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:01,Developer,開發者,NG,PART-104301,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 6 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
2026-07-09 10:43:01,Developer,開發者,NG,PART-104301,"C1:D2:M濾網,C2:D0:M濾網,C3:D1:M標籤, 螺絲,C4:D3:M標籤, 螺絲,C5:D4:M螺絲",0.000,C1->濾網: 1 object(s)；C2->濾網: no object；C3->標籤: 1 object(s)；C3->螺絲: 7 object(s)；C4->標籤: 4 object(s)；C4->螺絲: 11 object(s)；C5->螺絲: no object
